item-name,item-description,listing-id,seller-sku,price,quantity,open-date,image-url,item-is-marketplace,product-id-type,zshop-shipping-fee,item-note,item-condition,zshop-category1,zshop-browse-path,zshop-storefront-feature,asin1,asin2,asin3,will-ship-internationally,expedited-shipping,zshop-boldface,product-id,bid-for-featured-placement,add-delete,pending-quantity,fulfillment-channel,business-price,"quantity price type","quantity lower bound 1","quantity price 1","quantity lower bound 2","quantity price 2","quantity lower bound 3","quantity price 3","quantity lower bound 4","quantity price 4","quantity lower bound 5","quantity price 5",merchant-shipping-group
"3D Printer Filament, Plastic 3D Printer Filament 3mm PLA [ABS Alternative] Ma...","3D Printer Filament Plastic 3D Printer Filament 3mm ABS PLA For Makerbot, Rapman, 3DTouch, Printerbot, Ultimaker, Arcol, Lulzbot, J-Head Filament For 3D Printer Universal 3D Printing Filament 1kg/2.2lb roll",0502PZU109X,3D-P-FILAMENT-PLA-BROWN,27.99,0,"2015-05-01 17:42:03 PDT",,y,3,,,11,,,,B00X0E74VG,,,1,N,,035127967752,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"3D Printer Filament, Plastic 3D Printer Filament 1.75MM PLA [ABS Alternative]...","3D Printer Filament Plastic 3D Printer Filament 1.75MM ABS PLA For Filament For 3D Printer Universal 3D Printing Filament 1kg/2.2lb roll",0502PZU9YNR,3D-P-FILAMENT-PLA-BROWN175,27.99,0,"2015-05-01 17:59:23 PDT",,y,3,,,11,,,,B00X0GC0KO,,,1,N,,035127967813,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"3D Printer Filament, Plastic 3D Printer Filament 3mm PLA [ABS Alternative] Ma...","3D Printer Filament Plastic 3D Printer Filament 3mm ABS PLA For Makerbot, Rapman, 3DTouch, Printerbot, Ultimaker, Arcol, Lulzbot, J-Head Filament For 3D Printer Universal 3D Printing Filament 1kg/2.2lb roll",0502PZTTXPR,3D-P-FILAMENT-PLA-CHOCOLATE,27.99,0,"2015-05-01 17:24:45 PDT",,y,3,,,11,,,,B00X0E74VG,,,1,N,,035127967721,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"3D Printer Filament, Plastic 3D Printer Filament 3mm PLA [ABS Alternative] Ma...","3D Printer Filament Plastic 3D Printer Filament 3mm ABS PLA For Makerbot, Rapman, 3DTouch, Printerbot, Ultimaker, Arcol, Lulzbot, J-Head Filament For 3D Printer Universal 3D Printing Filament 1kg/2.2lb roll",0502PZU0ZSF,3D-P-FILAMENT-PLA-ORANGE,27.99,0,"2015-05-01 17:42:00 PDT",,y,3,,,11,,,,B00X0E74VG,,,1,N,,035127967745,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"3D Printer Filament, Plastic 3D Printer Filament 1.75MM PLA [ABS Alternative]...","3D Printer Filament Plastic 3D Printer Filament 1.75MM ABS PLA For Filament For 3D Printer Universal 3D Printing Filament 1kg/2.2lb roll",0502PZU9YEL,3D-P-FILAMENT-PLA-ORANGE175,27.99,0,"2015-05-01 17:59:20 PDT",,y,3,,,11,,,,B00X0GC0KO,,,1,N,,035127967806,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"3D Printer Filament, Plastic 3D Printer Filament 3mm PLA [ABS Alternative] Ma...","3D Printer Filament Plastic 3D Printer Filament 3mm ABS PLA For Makerbot, Rapman, 3DTouch, Printerbot, Ultimaker, Arcol, Lulzbot, J-Head Filament For 3D Printer Universal 3D Printing Filament 1kg/2.2lb roll",0502PZTNFSX,3D-P-FILAMENT-PLA-PURPLE,27.99,0,"2015-05-01 17:13:22 PDT",,y,3,,,11,,,,B00X0E74VG,,,1,N,,035127967714,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"3D Printer Filament, Plastic 3D Printer Filament 3mm PLA [ABS Alternative] Ma...","3D Printer Filament Plastic 3D Printer Filament 3mm ABS PLA For Makerbot, Rapman, 3DTouch, Printerbot, Ultimaker, Arcol, Lulzbot, J-Head Filament For 3D Printer Universal 3D Printing Filament 1kg/2.2lb roll",0502PZU0YYF,3D-P-FILAMENT-PLA-ROYALBLUE,27.99,0,"2015-05-01 17:41:58 PDT",,y,3,,,11,,,,B00X0E74VG,,,1,N,,035127967738,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"3D Printer Filament, Plastic 3D Printer Filament 3mm PLA [ABS Alternative] Ma...","3D Printer Filament Plastic 3D Printer Filament 3mm ABS PLA For Makerbot, Rapman, 3DTouch, Printerbot, Ultimaker, Arcol, Lulzbot, J-Head Filament For 3D Printer Universal 3D Printing Filament 1kg/2.2lb roll",0502PZTI0D3,3D-P-FILAMENT-PLA-YELLOW,27.99,0,"2015-05-01 17:00:57 PDT",,y,3,,,11,,,,B00X0E74VG,,,1,N,,035127967707,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Credit Card Tool Survival Pocket Knife By Cable And Case [CCMT1] Credit Card ...","This Survival MultiTool & Specialty Knife By Cable And Case Is A Credit Card Sized 10-in-1 Tool Is Extremely Compact And Useful. 10 Tools In All, Including 1. Serrated Knife 2. Bottle Opener 3. Small Slotted Screwdriver 4. Big Slotted Screw driver 5. Compass 6. Magnifier 7. Tweezers 8. Toothpick 9. Ruler 10. Nut or bolt wrench",1201PCJX4WL,CC-CC-UTILITY-KNIFE,9.96,0,"2015-12-01 12:58:44 PST",,y,1,,,11,,,,B018T33BWI,,,1,N,,B018T33BWI,,,0,DEFAULT,9.96,percent,5,10,20,15,50,20,100,25,,,"Default Amazon Template"
"Mini Display Port Adapter [HIGH QUALITY] For The Apple Mac Air, Pro, Mini, Ma...","Mini Display Port Adapter [HIGH QUALITY] For The Apple Mac Air, Pro, Mini, Mac HDMI Plug [Mini DisplayPort Display Port DP to HDMI Adapter]<br />",0710PGJ4CYR,CC-MAC-HDMI-ADAPTER-2PK,14.49,0,"2015-07-10 13:23:20 PDT",,y,1,,,11,,,,B011D40AY2,,,1,N,,B011D40AY2,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Mini Display Port Adapter [HIGH QUALITY] For The Apple Mac Air, Pro, Mini, Ma...","Mini Display Port Adapter [HIGH QUALITY] For The Apple Mac Air, Pro, Mini, Mac HDMI Plug [Mini DisplayPort Display Port DP to HDMI Adapter]<br />",0710PGJ4AWL,CC-MAC-HDMI-ADAPTER-3PK,17.99,0,"2015-07-10 13:23:16 PDT",,y,1,,,11,,,,B011D3ZYXK,,,1,N,,B011D3ZYXK,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Playsilks Scarves for Children- Waldorf Inspired Play silk","Our 100% real silk playsilks are the perfect gift for a child's imagination. Watch these scarves turn into capes, hide and seek covers, blankets, forts, play food and so much more. æThey are 30 x 30 inches and come in a variety of fun colors.",0115OJCMVH9,cc-play-silk-aqua-blue,14.99,0,"2014-01-15 12:19:52 PST",,y,3,,,11,,,,B00HVJO3NS,,,1,N,,035127965321,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Playsilks Scarves for Children- Waldorf Inspired Play silk","Our 100% real silk playsilks are the perfect gift for a child's imagination. Watch these scarves turn into capes, hide and seek covers, blankets, forts, play food and so much more. æThey are 30 x 30 inches and come in a variety of fun colors.",0115OJDA2C9,cc-play-silk-green,14.99,0,"2014-01-15 12:38:49 PST",,y,3,,,11,,,,B00HVKNDLK,,,1,N,,035127965338,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Playsilks Scarves for Children- Waldorf Inspired Play silk","Our 100% real silk playsilks are the perfect gift for a child's imagination. Watch these scarves turn into capes, hide and seek covers, blankets, forts, play food and so much more. æThey are 30 x 30 inches and come in a variety of fun colors.",0711OJKN02R,cc-play-silk-pink,14.99,0,"2014-07-11 12:09:49 PDT",,y,3,,,11,,,,B00LPROYF4,,,1,N,,035127965918,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Playsilks Scarves for Children- Waldorf Inspired Play silk","Our 100% real silk playsilks are the perfect gift for a child's imagination. Watch these scarves turn into capes, hide and seek covers, blankets, forts, play food and so much more. æThey are 30 x 30 inches and come in a variety of fun colors.",0711OJKNI83,cc-play-silk-yellow,14.99,0,"2014-07-11 12:10:08 PDT",,y,3,,,11,,,,B00LPRP3SG,,,1,N,,035127965925,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Aux to Aux Audio Cable, Car Audio Cable, Colorful Slim Thin Noodle Flat Tangl...","<br>Audio adapter [Aux to Aux] for your car, boat, dvd player, stereo, home theatre system. Male to male headphone audio adapter.  <br>  <br>",0312PB5PBU9,flat-audio-cable-white-cc,7.99,0,"2015-03-12 16:13:32 PDT",,y,5,,,11,,,,B00UMDWD1Y,,,1,N,,53DC56999945D77E,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"S5 Case, [Minimal Series] Galaxy S5 cases- [Crystal Clear] Compatible With Sa...","Manufactured from PP, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S5 case is a professional and understated option for ensuring that Samsung'ss new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S5 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S5 case is made to be as lightweight and unobtruSVe as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S5 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S5 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0417OE0GCO9,galaxy-S5-case-shell-clr-cc,5.99,0,"2014-04-16 20:46:56 PDT",,y,5,,,11,,,,B00JQW77A4,,,1,N,,53EFF5B116B75118,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Samsung Galaxy S5 Case, [RUBBER] Galaxy S5 Case, by Cable and Case(TM) - Tran...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy S5 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy S5 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy S5 case is made to be as lightweight and unobtruSVe as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy S5 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the 13 Megapixel camera of the Galaxy SV. As a soft case, though, one of the chief utility features of the Samsung Galaxy S5 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand",0313OMBL0P3,galaxy-S5-case-skin-shell,9.99,0,"2014-03-13 12:10:15 PDT",,y,1,,,11,,,,B015KCD0QS,,,1,N,,B015KCD0QS,,,0,DEFAULT,9.99,percent,5,5,15,10,50,15,,,,,"Default Amazon Template"
"Galaxy s7 Case, By Cable And Case&reg;, Galaxy s7 Armor Cases- Compatible Wit...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s7 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s7 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s7 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s7 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s7 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s7 (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",0412QU33MZR,galaxy-s7-armor-orange,9.99,0,"2016-04-11 22:39:19 PDT",,y,5,,,11,,,,B01E52NY4W,,,1,N,,5502387E4714B66D,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s7 Case, By Cable And Case&reg;, Galaxy s7 Armor Cases- Compatible Wit...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s7 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s7 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s7 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s7 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s7 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s7 (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",0412QU33LZ3,galaxy-s7-armor-red,9.99,0,"2016-04-11 22:39:17 PDT",,y,5,,,11,,,,B01E52O0JK,,,1,N,,5502388259D8B3D2,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Galaxy s7 Case, By Cable And Case&reg;, Galaxy s7 Armor Cases- Compatible Wit...","Manufactured from premium-quality TPU, a sturdy, long-lasting material which provides enduring protection from harm, this Samsung Galaxy s7 case is a professional and understated option for ensuring that Samsung's new flagship handset remains in top-notch condition. The case is easy to use: a plastic internal holder in its body allows the Samsung Galaxy s7 to be held securely in place at all times, providing increased stability during operation. Unlike many cases and covers, which can add excess weight, the Samsung Galaxy s7 case is made to be as lightweight and unobtrusive as possible, ensuring that the user experience is as comfortable and as streamlined as it can be. The Samsung Galaxy s7 case has a number of convenient cut-out ports in the back of its frame, enabling constant access to the camera of the Galaxy SIV. As a soft case, though, one of the chief utility features of the Samsung Galaxy s7 case is the side grip packaged into its frame, which enable you to keep your phone securely protected as your Smartphone moves in your hand<br />Compatible with all versions of the Samsung Galaxy s7 (Verizon, AT&T, T-Mobile, Sprint, International)<br />Material: TPU (Thermoplastic Polyurethane) It's highly resistant to oil, dirt, and scratches with a look of a hard case but shock absorption and protectection of a soft case<br />Revised cutouts for easy access to all the s6's ports, buttons, cameras, speakers, and mics.<br />Only Buy From Cable And Case TM- Other Sellers Are Selling An Inferior Product<br />*Due to the varying color display's of different brand monitors, actual case shell colors may differ from photo<br />",0412QU33MEX,galaxy-s7-armor-white,9.99,0,"2016-04-11 22:39:18 PDT",,y,5,,,11,,,,B01E52O1C6,,,1,N,,55023883C1E4DB5E,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"Silver 75W Equivalent LED Bulb - E27 White LED Light Bulb By Cable and Case","Easy LED BuldInstallation.ÊThese light bulbs can be easily used instead of power hungry incandescent or CFL light bulbs. Our LEDÊLifespan is over 50000 hrs. Save time, money and effort on changing bulbs frequently. Solid State Bulbs.ÊShockproof and vibration proof. Save on your electricity bill.ÊReplace 50-60W Incandescent bulb by 15W LED, save up to 80% on your electric bill.ÊEco-Friendly.ÊRoHS compliant. No lead or mercury. No UV or IR Radiation",1024N0PMJ5X,hu-led-bulb-e27-15W,12.99,0,"2013-10-23 19:13:29 PDT",,y,3,,,11,,,,B00G4RMBAU,,,1,N,,799665080617,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPad Air Cases, iPad Air Case- iPad 5 (2013) Case Retina Soft Skin For The Ne...","Premium iPad Air (5) TPU case from Cable and Case. It's ultra light weight and tons of jelly grip. Offers amazong protection for your new iPad Air (5)! Adds almost no bulk to your ipad. Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPad Air 5 2013 for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers. 3rd Party Item",1022NYBAQBX,ipad-air-scases-cc-blue,4.99,0,"2013-10-22 11:51:01 PDT",,y,3,,,11,,,,B00G3J3PVS,,,1,N,,799665080822,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPad Air Cases, iPad Air Case- iPad 5 (2013) Case Retna Soft Skin For The New...","Premium iPad Air (5) TPU case from Cable and Case. It's ultra light weight and tons of jelly grip. Offers amazong protection for your new iPad Air (5)! Adds almost no bulk to your ipad. Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPad Air 5 2013 for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers",1022NYBAUOL,ipad-air-scases-cc-clear,6.99,0,"2013-10-22 11:51:14 PDT",,y,3,,,11,,,,B00G3J3THI,,,1,N,,799665080785,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPad Air Case, iPad Air Cases- iPad 5 (2013) Cover Case Retna Soft Skin For T...","Premium iPad Air (5) TPU case from Cable and Case. It's ultra light weight and tons of jelly grip. Offers amazong protection for your new iPad Air (5)! Adds almost no bulk to your ipad. Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPad Air 5 2013 for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers. 3rd Party Case",1022NYBAQWR,ipad-air-scases-cc-green,4.99,0,"2013-10-22 11:51:04 PDT",,y,5,,,11,,,,B00G3J3QQW,,,1,N,,53B9A41A86BB350D,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPad Air Cases, iPad Air Case- iPad 5 (2013) Cover Case Retna Soft Skin For T...","Premium iPad Air (5) TPU case from Cable and Case. It's ultra light weight and tons of jelly grip. Offers amazong protection for your new iPad Air (5)! Adds almost no bulk to your ipad. Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPad Air 5 2013 for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers. 3rd Party Accessory",1022NYBATN3,ipad-air-scases-cc-pink,4.99,0,"2013-10-22 11:51:10 PDT",,y,3,,,11,,,,B00G3J3SP6,,,1,N,,799665080792,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPad Air Cases, iPad Air Case- iPad 5 (2013) Case Retna Soft Skin For The New...","Premium iPad Air (5) TPU case from Cable and Case. It's ultra light weight and tons of jelly grip. Offers amazong protection for your new iPad Air (5)! Adds almost no bulk to your ipad. Perfect fit with laser cut port, camera, and headphone jack holes. Compatibile with the new iPad Air 5 2013 for Verizon, AT&T , Sprint, T-Mobile, And All International Carriers. 3rd Party Case",1022NYBAS89,ipad-air-scases-cc-white,4.99,0,"2013-10-22 11:51:07 PDT",,y,3,,,11,,,,B00G3J3RRU,,,1,N,,799665080808,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C 5S 5 Speaker Booster - iPhone 5C 5S 5 Audio Booster For The New iPh...","Blast your own horn with this silicone horn stand audio speaker for your Apple¨ iPhone¨ 5 / 5S / 5C Wireless speaker amplifies the sound from your iPhone¨ by concentrating and directing it through the stands horns tubing",1026N761CML,iphone-5C5S-eggboost-black,7.99,0,"2013-10-26 15:53:18 PDT",,y,3,,,11,,,,B00G7YZG3E,,,1,N,,799665080471,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C 5S 5 Speaker Booster - iPhone 5C 5S 5 Audio Booster For The New iPh...","Blast your own horn with this silicone horn stand audio speaker for your Apple¨ iPhone¨ 5 / 5S / 5C Wireless speaker amplifies the sound from your iPhone¨ by concentrating and directing it through the stands horns tubing",1026N761CLR,iphone-5C5S-eggboost-dkblue,6.99,0,"2013-10-26 15:53:18 PDT",,y,3,,,11,,,,B00G7YZG7U,,,1,N,,799665080501,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C 5S 5 Speaker Booster - iPhone 5C 5S 5 Audio Booster For The New iPh...","Blast your own horn with this silicone horn stand audio speaker for your Apple¨ iPhone¨ 5 / 5S / 5C Wireless speaker amplifies the sound from your iPhone¨ by concentrating and directing it through the stands horns tubing",1026N761CWL,iphone-5C5S-eggboost-green,7.99,0,"2013-10-26 15:53:21 PDT",,y,3,,,11,,,,B00G7YZHCO,,,1,N,,799665080488,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
"iPhone 5C 5S 5 Speaker Booster - iPhone 5C 5S 5 Audio Booster For The New iPh...","Blast your own horn with this silicone horn stand audio speaker for your Apple¨ iPhone¨ 5 / 5S / 5C Wireless speaker amplifies the sound from your iPhone¨ by concentrating and directing it through the stands horns tubing",1026N761CAX,iphone-5C5S-eggboost-lgtblue,7.99,0,"2013-10-26 15:53:12 PDT",,y,3,,,11,,,,B00G7YZDUK,,,1,N,,799665080525,,,0,DEFAULT,,,,,,,,,,,,,"Default Amazon Template"
